ExperimentGisID,Region,FieldSheetID,LocalityName,Treatment,Plot,_Date,DataTreeID,Field_mark,DistanceToCenter,TimePosition,TaxaName,CommonName,FunctionalType,CervidaeFunction,N_year_registration,Status,Height_cm,Height_class_50cm,Diameter_at_base_mm,Unbrowsed,Browsed_new,Browsed_old,Browsing_percent,Estimated_browsing_percent,Barking,Hare_new,Hare_old,Rodent_browsing,Remark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2191,Sub_Namdalseid,B,ØH,29.05.2015,750,yellow,85,00:30:00,Betula pubescens,Bjørk,Vascular,Resten,6,relocated,93,2,,36,0,6,"14,3",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2191,Sub_Namdalseid,B,ØH,29.05.2015,317,red,95,01:30:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,56,2,,29,0,8,"21,6",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2191,Sub_Namdalseid,B,ØH,29.05.2015,751,blue,160,11:45:00,Betula pubescens,Bjørk,Vascular,Resten,6,relocated,89,2,,9,0,0,0,0,0,,,,1 brekt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2191,Sub_Namdalseid,B,ØH,29.05.2015,316,blue,95,00:15:00,Picea abies,Gran,Vascular,Bad tree,7,relocated,123,3,,,,,0,-1,0,,,,tørre greiner nederst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2191,Sub_Namdalseid,B,ØH,29.05.2015,753,green,95,01:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,6,relocated,35,1,,0,0,1,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2191,Sub_Namdalseid,B,ØH,29.05.2015,318,blue,195,11:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,40,1,,4,0,9,"69,2",0,-1,,,,1 knekt grein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2191,Sub_Namdalseid,B,ØH,29.05.2015,319,yellow,199,11:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,38,1,,2,2,4,75,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2191,Sub_Namdalseid,B,ØH,29.05.2015,321,red,195,11:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,42,1,,1,0,8,"88,9",0,-1,,,,brekte greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2192,Sub_Namdalseid,B,ØV,29.05.2015,815,green,90,11:00:00,Betula pubescens,Bjørk,Vascular,Resten,5,relocated,31,1,,3,0,1,25,0,0,,,,1 tørr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2192,Sub_Namdalseid,B,ØV,29.05.2015,325,yellow,160,04:30:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,117,3,,38,2,9,"22,4",0,0,,,,tørre greiner nederst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2192,Sub_Namdalseid,B,ØV,29.05.2015,326,blue,195,02:30:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,156,4,,39,2,14,"29,1",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2192,Sub_Namdalseid,B,ØV,29.05.2015,324,red,6,03:00:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,51,2,,10,1,0,"9,1",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2192,Sub_Namdalseid,B,ØV,29.05.2015,322,blue,95,08:00:00,Picea abies,Gran,Vascular,Bad tree,7,relocated,73,2,,,,,0,-1,0,,,,tørr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2192,Sub_Namdalseid,B,ØV,29.05.2015,3357,red,140,03:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,2,relocated,31,1,,0,3,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2192,Sub_Namdalseid,B,ØV,29.05.2015,330,blue,50,02:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,27,1,,0,2,1,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2192,Sub_Namdalseid,B,ØV,29.05.2015,3358,yellow,55,02:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,2,relocated,18,1,,0,0,1,100,0,0,,,,1 brekt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Trøndelag,2192,Sub_Namdalseid,B,ØV,29.05.2015,327,green,135,03:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,38,1,,3,1,0,25,0,-1,,,,2 brekte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2185,Sub_Namdalseid,UB,NH,29.05.2015,331,blue,180,05:30:00,Picea abies,Gran,Vascular,Bad tree,7,relocated,165,4,,,,,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2185,Sub_Namdalseid,UB,NH,29.05.2015,334,blue,105,06:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,117,3,,10,2,6,"44,4",0,-1,,,,"hare,tørr grein, delvis knekt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2185,Sub_Namdalseid,UB,NH,29.05.2015,335,red,60,03:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,65,2,,4,0,4,50,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2185,Sub_Namdalseid,UB,NH,29.05.2015,332,yellow,195,01:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,52,2,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2185,Sub_Namdalseid,UB,NH,29.05.2015,333,green,195,10:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,42,1,,1,0,0,0,0,-1,,,,del av en større grein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2186,Sub_Namdalseid,UB,NV,29.05.2015,816,blue,190,06:30:00,Picea abies,Gran,Vascular,Bad tree,5,relocated,93,2,,,,,0,-1,0,,,,tørr i bunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2186,Sub_Namdalseid,UB,NV,29.05.2015,819,red,195,06:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,5,relocated,70,2,,2,1,0,"33,3",0,0,,,,hare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2186,Sub_Namdalseid,UB,NV,29.05.2015,3359,yellow,110,04:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,2,relocated,88,2,,2,0,1,"33,3",0,0,,,,hare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2186,Sub_Namdalseid,UB,NV,29.05.2015,817,blue,85,04:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,5,relocated,139,3,,6,0,0,0,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2186,Sub_Namdalseid,UB,NV,29.05.2015,818,green,195,06:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,5,relocated,122,3,,7,0,0,0,0,0,,,,1 død grein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2187,Sub_Namdalseid,UB,ØH,29.05.2015,341,blue,45,07:30:00,Picea abies,Gran,Vascular,Bad tree,7,relocated,167,4,,,,,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2187,Sub_Namdalseid,UB,ØH,29.05.2015,754,red,100,11:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,6,grown up,289,6,,30,0,0,0,0,-1,,,,1 mekanisk skade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2188,Sub_Namdalseid,UB,ØV,29.05.2015,2240,blue,165,07:00:00,Picea abies,Gran,Vascular,Bad tree,4,relocated,164,4,,,,,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2188,Sub_Namdalseid,UB,ØV,29.05.2015,346,t1 black,150,11:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,grown up,312,7,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2188,Sub_Namdalseid,UB,ØV,29.05.2015,3545,blue,120,00:50:00,Sorbus aucuparia,Rogn,Vascular,ROS,1,new,177,4,,7,0,1,"12,5",0,0,,,,"mus,1 brekt grein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2188,Sub_Namdalseid,UB,ØV,29.05.2015,343,green,175,08:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,relocated,192,4,,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2188,Sub_Namdalseid,UB,ØV,29.05.2015,3360,yellow,118,00:05:00,Sorbus aucuparia,Rogn,Vascular,ROS,2,grown up,211,5,,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Trøndelag,2188,Sub_Namdalseid,UB,ØV,29.05.2015,345,red,165,05:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,grown up,250,5,,21,0,1,"4,5",0,0,,,,hare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2149,verdal_1vb,B,NH,07.05.2015,51,red,85,02:00:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,30,1,,2,1,1,50,0,0,,,,"1 død grein nederst, mus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2149,verdal_1vb,B,NH,07.05.2015,50,red,75,04:00:00,Picea abies,Gran,Vascular,Bad tree,7,relocated,24,1,,,,,0,-1,0,,,,somewhat alive still but dry dry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2149,verdal_1vb,B,NH,07.05.2015,55,blue,165,09:30:00,Pinus sylvestris,Furu,Vascular,Resten,7,relocated,61,2,,31,5,0,"13,9",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2149,verdal_1vb,B,NH,07.05.2015,53,green,75,03:30:00,Pinus sylvestris,Furu,Vascular,Resten,7,relocated,30,1,,5,3,1,"44,4",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2149,verdal_1vb,B,NH,07.05.2015,54,yellow,180,00:30:00,Pinus sylvestris,Furu,Vascular,Resten,7,relocated,27,1,,3,8,0,"72,7",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2149,verdal_1vb,B,NH,07.05.2015,52,red,100,00:00:00,Pinus sylvestris,Furu,Vascular,Resten,7,relocated,38,1,,3,9,0,75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2149,verdal_1vb,B,NH,07.05.2015,56,blue,170,07:00:00,Sorbus aucuparia,Rogn,Vascular,ROS,7,dead,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2149,verdal_1vb,B,NH,07.05.2015,2400,red,175,06:30:00,Sorbus aucuparia,Rogn,Vascular,ROS,3,relocated,22,1,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2150,verdal_1vb,B,NV,07.05.2015,58,green,160,01:30:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,46,1,,4,0,2,"33,3",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2150,verdal_1vb,B,NV,07.05.2015,57,red,155,01:31:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,27,1,,4,0,3,"42,9",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2150,verdal_1vb,B,NV,07.05.2015,59,blue,190,06:00:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,38,1,,1,0,0,0,0,0,,,,1 tørr grein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2150,verdal_1vb,B,NV,07.05.2015,60,yellow,185,06:01:00,Betula pubescens,Bjørk,Vascular,Resten,7,relocated,41,1,,1,0,0,0,0,0,,,,2 tørre greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2150,verdal_1vb,B,NV,07.05.2015,64,red,75,03:30:00,Pinus sylvestris,Furu,Vascular,Resten,7,relocated,27,1,,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2150,verdal_1vb,B,NV,07.05.2015,786,green,120,04:31:00,Pinus sylvestris,Furu,Vascular,Resten,5,relocated,36,1,,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Trøndelag,2150,verdal_1vb,B,NV,07.05.2015,63,blue,165,04:30:00,Pinus sylvestris,Furu,Vascular,Resten,7,relocated,23,1,,5,0,0,0,0,0,,,,gullfarge/delvis tørr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
